anchor,concept,similarity
container,lightbulb,0.41849684715270996
container,bracket,0.41845250129699707
container,suitcase,0.41773080825805664
container,taxi,0.4170064926147461
container,watch,0.4156803488731384
container,footrest,0.4149658679962158
container,visor,0.41488179564476013
container,uniform,0.4138460159301758
container,hash,0.41362667083740234
container,curry,0.41306063532829285
container,candy bar,0.4129427373409271
container,helmet,0.4128997325897217
container,refrigerator,0.412544846534729
container,pickax,0.4116080403327942
container,stamp,0.4115668833255768
container,computer screen,0.41150689125061035
container,grain,0.4114093780517578
container,wire,0.41087785363197327
container,organ,0.410134494304657
container,odometer,0.40972715616226196
container,boat,0.40950316190719604
container,balloon,0.4094867408275604
container,boot,0.4093017578125
container,wheelbarrow,0.4091512858867645
container,pocket,0.40905410051345825
container,beanie,0.40843465924263
container,spring roll,0.4056274890899658
container,glue,0.40548384189605713
container,bullet,0.40514037013053894
container,stuffing,0.40463772416114807
container,lunchbox,0.4033793807029724
container,shredder,0.4032568335533142
container,globe,0.40324461460113525
container,ladder,0.4029470980167389
container,coaster,0.4026118516921997
container,spark plug,0.40249383449554443
container,clipper,0.4019467532634735
container,funnel,0.40134304761886597
container,dog,0.40132054686546326
container,closet,0.4012419581413269
container,bumper,0.4011486768722534
container,notepad,0.4005245566368103
container,cello,0.4004324674606323
container,pin,0.39991295337677
container,corsage,0.3972194492816925
container,food processor,0.397213876247406
container,bird,0.3971607983112335
container,laptop,0.3967527747154236
container,gear,0.3958721160888672
container,hubcap,0.3958066701889038
container,coffee table,0.3952558636665344
container,penlight,0.3944287598133087
container,boxer shorts,0.39412710070610046
container,poster,0.3939928412437439
container,music box,0.3938446044921875
container,toaster oven,0.39374494552612305
container,puppet,0.3935192823410034
container,shoe,0.3929082155227661
container,bandage,0.39251792430877686
container,machine gun,0.39108705520629883
container,prune,0.3903554379940033
container,amplifier,0.39000460505485535
container,parsley,0.38785094022750854
container,chalk,0.3875396251678467
container,pillbox,0.3875296115875244
container,blower,0.3870909810066223
container,popsicle,0.38656723499298096
container,fast food,0.38630080223083496
container,cash machine,0.3862400949001312
container,outfit,0.386146605014801
container,insole,0.3861457109451294
container,sifter,0.3861246705055237
container,carrot,0.3860970735549927
container,ready meal,0.38599348068237305
container,lampshade,0.38516032695770264
container,doorhandle,0.38447749614715576
container,paperclip,0.383945107460022
container,shopping cart,0.38369616866111755
container,garbage truck,0.38367101550102234
container,nail,0.3834475576877594
container,tupperware,0.38333407044410706
container,seatbelt,0.38311946392059326
container,casserole,0.3829100430011749
container,record player,0.3826049268245697
container,diaper,0.382599413394928
container,webcam,0.3824116289615631
container,pizza,0.3823562264442444
container,air conditioner,0.3820236027240753
container,charger,0.38184767961502075
container,doorknocker,0.381844699382782
container,statue,0.3816148638725281
container,ballot box,0.38157567381858826
container,soldering iron,0.38055163621902466
container,cooker,0.38017114996910095
container,vial,0.3800508677959442
container,berry,0.3793521225452423
container,polygraph,0.37908539175987244
container,drill,0.3789704442024231
container,tick,0.3786640167236328
container,pillow,0.3784324526786804
container,tape,0.3783831000328064
container,egg,0.3783801198005676
container,goat,0.3782641887664795
container,rollerskate,0.3780035376548767
container,cage,0.377843976020813
container,cord,0.37725603580474854
container,lingerie,0.3771516680717468
container,swab,0.37715059518814087
container,monkey,0.3763875961303711
container,vest,0.37622055411338806
container,wine bottle,0.37607964873313904
container,drum,0.37585413455963135
container,centerpiece,0.3757537007331848
container,blowgun,0.375583678483963
container,paper,0.3754943013191223
container,lamp,0.37539947032928467
container,wheel,0.37522101402282715
container,toaster,0.37505799531936646
container,airbag,0.3750428855419159
container,bug,0.3746351897716522
container,raft,0.3744918406009674
container,brace,0.37429147958755493
container,fork,0.374093234539032
container,raspberry,0.37386274337768555
container,catfish,0.37369081377983093
container,aircraft carrier,0.3731979727745056
container,stool,0.3726900815963745
container,cashew,0.3724434971809387
container,tube top,0.3723749816417694
container,first-aid kit,0.3722585141658783
container,scanner,0.3720696270465851
container,wineglass,0.3720203936100006
container,nut,0.37199851870536804
container,dart,0.3718726634979248
container,blender,0.37180984020233154
container,parrot,0.37071138620376587
container,egg roll,0.370380699634552
container,vase,0.37021204829216003
container,wheelchair,0.3698996901512146
container,headscarf,0.36931005120277405
container,slug,0.36922022700309753
container,fruitcake,0.3692035973072052
container,hairpin,0.3690159320831299
container,bandana,0.3689955770969391
container,goose,0.3689863681793213
container,footbath,0.3687647581100464
container,basket,0.36840522289276123
container,bin,0.36824095249176025
container,clove,0.36799120903015137
container,hamburger,0.3677219748497009
container,apple,0.3674563467502594
container,freezer,0.36718642711639404
container,fig,0.3671567440032959
container,panda,0.3667870759963989
container,fly,0.3665570318698883
container,rack,0.36496779322624207
container,mirror,0.3647255003452301
container,speedometer,0.36440038681030273
container,coat,0.36394503712654114
container,grass,0.36365461349487305
container,peg,0.36303967237472534
container,brake,0.36281469464302063
container,magnifier,0.36258465051651
container,blackberry,0.3622404932975769
container,car seat,0.3620654344558716
container,chipmunk,0.36186712980270386
container,pumpkin,0.3616768717765808
container,backscratcher,0.36147111654281616
container,gun,0.3614429831504822
container,steering wheel,0.36111974716186523
container,filing cabinet,0.36105597019195557
container,minivan,0.36085420846939087
container,airplane,0.36026129126548767
container,gyroscope,0.359099417924881
container,snack,0.35903358459472656
container,wrap,0.35896238684654236
container,shirt,0.35895073413848877
container,incubator,0.3586651384830475
container,station wagon,0.3586478531360626
container,camper,0.3585408926010132
container,squash,0.358309268951416
container,jumpsuit,0.3580411672592163
container,eraser,0.35799360275268555
container,rollerblade,0.35792118310928345
container,honeypot,0.35773926973342896
container,cracker,0.35746854543685913
container,bike,0.3574201464653015
container,speedboat,0.35726553201675415
container,overalls,0.3571256399154663
container,router,0.3570670485496521
container,jeans,0.3566845655441284
container,space shuttle,0.3565169870853424
container,wafer,0.3563717007637024
container,punch,0.3563133478164673
container,blowfish,0.3562651574611664
container,pliers,0.35618114471435547
container,figurine,0.3561614751815796
container,faucet,0.35609933733940125
container,hoodie,0.35527944564819336
container,salad,0.3552694320678711
container,robot,0.3552340865135193
container,fountain pen,0.35508468747138977
container,camel,0.354992151260376
container,candy,0.353811115026474
container,cake,0.35347431898117065
container,marble,0.3534647822380066
container,onion,0.3530941605567932
container,polisher,0.3529960811138153
container,handbrake,0.35294827818870544
container,lettuce,0.3528566360473633
container,brownie,0.3525826334953308
container,penguin,0.3524559736251831
container,rocket,0.3524045944213867
container,candy cane,0.35239583253860474
container,submarine,0.3523835837841034
container,calf,0.3523576557636261
container,cranberry,0.3520173728466034
container,rope,0.35126447677612305
container,exhaust pipe,0.351054310798645
container,mold,0.3509572148323059
container,cardigan,0.3509359657764435
container,bulletproof vest,0.35086604952812195
container,cruise ship,0.35052603483200073
container,shortbread,0.350517600774765
container,sofa bed,0.3501548171043396
container,coconut,0.3500310778617859
container,luggage,0.3498563766479492
container,lightning bug,0.3498113751411438
container,pinwheel,0.34963923692703247
container,hose,0.34954115748405457
container,ruler,0.34945032000541687
container,thermometer,0.34920769929885864
container,firetruck,0.3488658666610718
container,screw,0.3486038148403168
container,joystick,0.3484133183956146
container,clam,0.3480989933013916
container,flipper,0.3479592502117157
container,goblet,0.34787237644195557
container,toilet paper,0.34786683320999146
container,beaker,0.3475828766822815
container,go-kart,0.34756988286972046
container,barrette,0.34716299176216125
container,unicycle,0.34705042839050293
container,skewer,0.34702175855636597
container,landmine,0.34691739082336426
container,hot-water bottle,0.3467916250228882
container,letter opener,0.34674036502838135
container,wallpaper,0.34642428159713745
container,defibrillator,0.34624695777893066
container,buffet,0.34575745463371277
container,grasshopper,0.3457478880882263
container,hotdog,0.34519726037979126
container,bomb,0.34518197178840637
container,apron,0.34480202198028564
container,pitcher,0.34440821409225464
container,pickle,0.3442873954772949
container,stockings,0.34401723742485046
container,stove,0.34386879205703735
container,shopping basket,0.34381526708602905
container,clothespin,0.3435133099555969
container,applesauce,0.34305328130722046
container,chariot,0.34302616119384766
container,wedge,0.3426879644393921
container,coffee bean,0.34267160296440125
container,face mask,0.34241804480552673
container,piecrust,0.34226807951927185
container,popcorn,0.34221506118774414
container,thermos,0.3417554795742035
container,gauze,0.3417315185070038
container,mulberry,0.34082645177841187
container,doily,0.34079182147979736
container,radish,0.3407837152481079
container,blouse,0.3407529592514038
container,bedpan,0.340731680393219
container,pencil sharpener,0.340725302696228
container,candlestick,0.34062036871910095
container,tricycle,0.3405604958534241
container,blueberry,0.3405464291572571
container,pencil,0.34052687883377075
container,spider,0.3404123783111572
container,nightstand,0.34008854627609253
container,beanbag,0.33979612588882446
container,missile,0.33977392315864563
container,place mat,0.3393196761608124
container,mosquito,0.339238703250885
container,corset,0.3389318585395813
container,shorts,0.33883804082870483
container,coffin,0.3387671113014221
container,grinder,0.33872953057289124
container,slot machine,0.3385730981826782
container,wire cutters,0.3380735516548157
container,curling iron,0.33802181482315063
container,lab coat,0.337979257106781
container,string cheese,0.3372287154197693
container,barnacle,0.3369836211204529
container,pocket watch,0.3369234502315521
container,car door,0.3368532657623291
container,radio,0.3365022838115692
container,roadsweeper,0.3363852798938751
container,cabbage,0.3361089527606964
container,oven,0.335041344165802
container,water bottle,0.33499830961227417
container,handkerchief,0.334702730178833
container,turtle,0.33446842432022095
container,ice cream,0.33423304557800293
container,bagpipe,0.33421456813812256
container,pie,0.33403342962265015
container,starfish,0.33396217226982117
container,piggy bank,0.33330604434013367
container,dishwasher,0.3332809805870056
container,light switch,0.33320796489715576
container,gumball,0.3330804705619812
container,snowplow,0.3330397605895996
container,wine cooler,0.33281409740448
container,flatiron,0.3328004777431488
container,stroller,0.33275169134140015
container,donut,0.33250510692596436
container,fishbowl,0.33242517709732056
container,duck,0.3319164514541626
container,baton,0.3308786153793335
container,scone,0.33075255155563354
container,crayon,0.3305931091308594
container,ladle,0.3303506672382355
container,maple syrup,0.32990074157714844
container,ice pack,0.3298908472061157
container,scarf,0.3295680582523346
container,shaving cream,0.3293730318546295
container,staple gun,0.32932958006858826
container,juice,0.3290003538131714
container,seal,0.32884681224823
container,plunger,0.32874763011932373
container,beachball,0.32854485511779785
container,canoe,0.3281710147857666
container,shaker,0.32800352573394775
container,vulture,0.32788676023483276
container,sugar cube,0.32735833525657654
container,cactus,0.3269123136997223
container,pedal,0.32675862312316895
container,horse,0.32660162448883057
container,coop,0.32659441232681274
container,raisin,0.3265548646450043
container,bench,0.32654473185539246
container,buckle,0.32647985219955444
container,orange,0.32647112011909485
container,parfait,0.32643383741378784
container,star fruit,0.3261289596557617
container,camcorder,0.3256605863571167
container,air mattress,0.32543933391571045
container,walker,0.32539102435112
container,hinge,0.3252004384994507
container,cannonball,0.3250768780708313
container,cheetah,0.3248341381549835
container,toga,0.3247261047363281
container,grape,0.3246372938156128
container,chime,0.32462581992149353
container,strawberry,0.3244589567184448
container,rifle,0.3242836594581604
container,hairspray,0.32393690943717957
container,beet,0.3238029479980469
container,magnifying glass,0.32373046875
container,school bus,0.3236807584762573
container,metal detector,0.3235999345779419
container,pistachio,0.3235202431678772
container,worm,0.3234010338783264
container,syrup,0.323400616645813
container,eye patch,0.323070764541626
container,cake mix,0.32289111614227295
container,duckling,0.32274168729782104
container,mallet,0.3227301836013794
container,backgammon,0.32238495349884033
container,duct,0.3223699927330017
container,highchair,0.32216978073120117
container,candle,0.32207584381103516
container,crossbow,0.3220144510269165
container,moose,0.3219901919364929
container,mousse,0.32193976640701294
container,gasket,0.32179057598114014
container,coffee,0.32170575857162476
container,pants,0.321544885635376
container,undershirt,0.32129380106925964
container,spatula,0.3207574784755707
container,moss,0.32059499621391296
container,jukebox,0.3202536702156067
container,shears,0.3200099468231201
container,jump rope,0.3199995756149292
container,dip,0.3199548125267029
container,lime,0.31970736384391785
container,gopher,0.31958168745040894
container,scoop,0.31956806778907776
container,petri dish,0.3194766640663147
container,slipper,0.31939464807510376
container,wetsuit,0.31925249099731445
container,ticktacktoe,0.3191058039665222
container,rearview mirror,0.31897449493408203
container,crystal ball,0.3189626932144165
container,puppy,0.3189544677734375
container,coffee pot,0.31886953115463257
container,inhaler,0.3185681402683258
container,chicken wire,0.3182884454727173
container,nail file,0.31828197836875916
container,sweater,0.31827133893966675
container,blowtorch,0.31820687651634216
